Field1	Field2
προαισθάνομαι	to perceive or observe beforehand
προαναβάλλομαι	to say or sing by way of prelude
προαναιρέω	to take away before
προαπαγορεύω	to give in before
προαπεῖπον	to give in or fail before
προαποδείκνυμι	to prove before
προασκέω	to train or exercise before
προάστειον	the space immediately in front of or round a town, a suburb
προάστειος	
προβάλλω	to throw before, throw or toss to
προβέβουλα	to prefer
προβολή	a putting forward
προγίγνομαι	to come forwards
προγιγνώσκω	to know, perceive, learn
πρόγονος	a forefather, ancestor
πρόδηλος	clear or manifest beforehand
προδηλόω	to make clear beforehand, shew plainly
προδιαλέγομαι	to speak or converse beforehand
προδιαφθείρω	to ruin beforehand
προδίδωμι	to give beforehand, pay in advance
προδοσία	a giving up, betrayal, treason
προδότης	a betrayer, traitor
πρό-δυστυχέω	
πρόειμι	
προεῖπον	to tell or state before
προεξαμαρτάνω	to do wrong before
προέξειμι	to sally forth from
πρό-ἐπιδείκνυμι	
προεπίσταμαι	to know or understand beforehand
προεργάζομαι	to do or work at beforehand
προερέω	to say beforehand
προέρχομαι	to go forward, go on, advance
προέχω	to hold before
προήδομαι	to be pleased before or first
προθέω	
προθυμέομαι	to be ready, willing, eager, zealous to do
πρόθυμος	ready, willing, eager, zealous
προίημι	to send before, send on or forward
προίξ	a gift, present
προίστημι	to set before or in front
προκαλέω	to call forth
προκαλινδέομαι	to fall prostrate before another
προκαταγιγνώσκω	to vote against beforehand, condemn by a prejudgment
προκαταλαμβάνω	to seize beforehand, preoccupy
πρόκειμαι	to be set before one
προκινδυνεύω	to run risk before
πρόκλησις	a calling forth, challenging, challenge
προκρίνω	to choose before others, choose by preference, prefer, select
προλαμβάνω	to take or receive before
προνοέω	to perceive before, foresee
πρόνοια	foresight, foreknowledge
πρόξενος	a public
πρόοιδα	to know beforehand
προοίμιον	an opening or introduction to
πρόοπτος	foreseen, manifest
προοράω	to see before one, see what is just before the eyes
πρόπαππος	a great-grandfather
προπέμπω	to send before, send on or forward
προπέτεια	reckless haste, vehemence, rashness, indiscretion
προπετής	falling forwards, inclined forward
πρόπλους	sailing before or in advance
προπολεμέω	to make war for or in defence of
πρός	motion from
προσαγορεύω	to address, greet, accost
προσάγω	to bring to or upon
προσαιρέομαι	to choose for oneself
προσαιτέω	to ask besides
προσαίτης	a beggar
προσακούω	to hear besides
πρόσ-ἄντομαι	
προσαπόλλυμι	to destroy besides or also
προσάπτω	to fasten or attach to, attribute
προσβάλλω	to strike or dash against
προσβολή	a putting to, application
προσγίγνομαι	to come or go to, to attach oneself to
προσγράφω	to write besides, add in writing
προσδέχομαι	to receive favourably, accept
προσδέω	
προσδιαφθείρω	to destroy besides
προσδίδωμι	to give besides
προσδοκάω	to expect
προσδοκέω	to be thought besides
προσδοκία	a looking for, expectation
προσεάω	to suffer to go further
προσειλέω	to press or force towards
πρόσειμι	
προσεῖπον	to speak to
προσεκτέος	one must apply
προσεξευρίσκω	to find out or devise besides
πρόσεξις	attention
προσέοικα	to be like, resemble
προσεπιβάλλω	to add over and above
προσερέσθαι	to ask besides
προσερέω	to speak to, address, accost
προσέρχομαι	to come or go to
προσέτι	over and above, besides
προσέχω	to hold to, offer
προσζημιόω	to punish besides
προσηγορία	an appellation, name
προσηκόντως	suitably, fitly, duly
προσήκω	to have arrived at
πρόσθεν	before
προσίημι	to send to or towards, let come to
πρόσκειμαι	to be placed or laid by or upon, to lie by or upon
προσκτάομαι	to gain, get or win besides
πρόσκτησις	
προσκυνέω	to make obeisance
προσλαμβάνω	to take or receive besides, get over and above
προσμένω	to bide or wait still longer
πρόσοδος	a going or coming to, an approach
προσοικέω	to dwell by or near
προσομολογέω	to concede or grant besides
προσπάσχω	to have an additional or special feeling
προσπέμπω	to send to
προσπεριβάλλω	to put round besides
προσπίπτω	to fall upon, strike against
προσπλέω	to sail towards or against
προσποιέω	to make over to
προσπολεμέω	to carry on war against, be at war with another
προσπταίω	to strike against
προσστάζω	to drop on, shed over
πρόσταγμα	an ordinance, command
προστάσσω	to place or post at
προστατέω	to stand before, be ruler over, domineer over
προστάτης	one who stands before, a front-rank-man
προστήκομαι	to stick fast to, cling to
προστίθημι	to put to
προσφέρω	to bring to or upon, apply to
προσφιλής	dear, beloved
προσφωνέω	to call or speak to, address, accost
πρόσω	forwards, onwards, further
πρόσωθεν	from afar
πρόσωπον	the face, visage, countenance
προσωτέρω	further on, further
προτάσσω	to place or post in front
προτείνω	to stretch out before, hold before
πρότερος	prae.
προτιμάω	to honour
προτρεπτικός	persuasive
προτρέπω	to urge forwards
προτρέχω	to run forward
προυπάρχω	to be beforehand in
προὔργου	serving for or towards a work, serviceable, profitable, useful
προφασίζομαι	to set up as a pretext or excuse, allege by way of excuse, plead in excuse
πρόφασις	that which is alleged as the cause, an allegation, plea
προφέρω	to bring before
προχειρίζω	to put into the hand, have ready at hand
πρόχειρον	
πρόχειρος	at hand, ready
προχέω	to pour forth or forward
πρυτανεῖον	the presidents' hall, town-hall
πρυτάνειος	
πρυτανεύω	to be
πρύτανις	a prince, ruler, lord, chief
πρώην	lately, just now
Πρωταγόραν	
πρωτεύω	to be the first, hold the first place
πρῶτος	
πτήσσω	to frighten, scare, alarm
πτωχεύω	to be a beggar, go begging, beg
πτωχός	one who crouches or cringes, a beggar
Πυθαγόρας	Pythagoras
Πυθία	the Pythia, priestess of Pythian Apollo
Πύθιος	Pythian
Πυθόδωρος	
πύθω	to make rot, to rot
πυκνός	close, compact
πυκνος	
πυκνότης	closeness, thickness, denseness
πυκτεύω	to practise boxing, box, spar
πύλη	one wing of a pair of double gates
πυλίς	a postern
πυνθάνομαι	to learn by hearsay or by inquiry
πῦρ	fire
Πύρωνα	
πω	up to this time, yet
πωλέω	to exchange or barter
πώποτε	ever yet
πῶς	how? in what way or manner?
πως	in any way, at all, by any means
Ῥαδάμανθυς	
ῥᾴδιος	easy, ready, easy to make or do
ῥᾳθυμέω	to leave off work, to be remiss
ῥᾳθυμία	easiness of temper, a taking things easily
ῥᾴθυμος	taking things easy, indifferent, lazy, sluggish
ῥαίδιον	
ῥάιος	
ῥαίω	to break, shiver, shatter, wreck
ῥάκος	a ragged garment, a rag
ῥᾳστώνη	easiness or an easy way of doing
ῥαψῳδέω	to recite epic poems
ῥέπω	to incline downwards, to sink, fall
ῥέω	to flow, run, stream, gush
ῥῆμα	that which is said or spoken, a word, saying
ῥητορεία	skill in public speaking, eloquence, oratory, rhetoric
ῥητορεύω	to speak in public, to use or practise oratory
ῥητορικός	oratorical, rhetorical
ῥητός	stated, specified
ῥήτωρ	a public speaker, pleader
ῥινάω	to file
Ῥίνωνα	
Ῥοδιακός	Rhodian, of Rhodes
Ῥοδίος	
Ῥόδιος	
ῥόδον	the rose
Ῥόδος	Rhodes
ῥοπή	inclination downwards, the sinking of the scale
ῥυθμός	measured motion, time, rhythm
ῥώμη	bodily strength, strength, might
ῥώννυμι	to strengthen, make strong and mighty
Σαλαμίνιος	Salaminian, of or from Salamis
Σαλαμίς	Salamis
σαλεύω	to cause to rock, make to oscillate, shake to and fro
Σάμιος	
Σάμος	Samos
σανίς	a board, plank
Σαρπηδών	
σατράπης	a satrap, viceroy
Σάτυρος	a Satyr
σαυτοῦ	
σαφήνεια	distinctness, perspicuity
σαφής	clear, plain, distinct, manifest
σέβομαι	to feel awe or fear
σεμνόν	
σεμνός	revered, august, holy, awful
σεμνότης	gravity, solemnity, dignity, majesty
σεμνόω	to make solemn or grand, to exalt, magnify, embellish
σεμνύνω	to exalt, magnify
σέριφον	
Σέριφος	
σεύω	to put in quick motion: to drive, hunt, chase away
σημαίνω	to shew by a sign, indicate, make known, point out
σημεῖον	a sign, a mark, token
σής	a moth
Σηστός	Sestos
σιγάζω	to bid
σιγάω	to be silent or still, to keep silence
σιγή	silence
Σιδών	Sidon
Σικελία	Sicily
σίνομαι	to do
σίνος	hurt, harm, mischief, injury
Σινώπη	Sinope
σίον	the water-parsnep or marsh-wort
σιτέομαι	to take food, eat
σιτίζω	to feed, nourish, fatten
σιτίον	grain, corn: food made from grain, bread
σιτοδεία	want of corn or food
σῖτος	corn, grain
Σίφνιος	Siphnian
Σίφνος	Siphnos
σιωπάω	to be silent
σιωπή	silence
σκεπτέος	one must reflect or consider
σκέπτομαι	to look about, look carefully
σκηνίτης	a dweller in tents
σκιραφεῖον	a gambling-house
Σκίρων	which blew from the Scironian rocks
Σκιωναῖος	
σκοπέω	to look at or after
σκοπή	
σκοπός	one that watches, one that looks after
Σκύθης	a Scythian
σκυθρωπός	angry-looking, of sad countenance, sullen
σκώπτω	to hoot, mock, jeer, scoff at
σμικρός	
σόλος	a mass or lump of iron
Σόλων	
σός	thy, thine, of thee
σοῦ	shoo! shoo!
σοφία	skill
σοφιστής	a master of one's craft or art, an adept
σοφός	skilled in any handicraft or art, cunning in his craft
σπανίζω	to be rare, scarce, scanty
σπάνιος	rare, scarce, scanty
σπανιότης	lack of
σπάνις	scarcity, rareness, dearth, lack of
Σπάρτη	Sparta
Σπαρτιάτης	a Spartan
σπένδω	to pour or make a drink-offering
σπέρμα	that which is sown
σπεύδω	to set a-going, to urge on, hasten, quicken
σπονδή	a drink-offering
σποράδην	scatteredly, here and there
σπουδάζω	to make haste
σπουδαῖος	earnest, serious
σπουδαστέος	to be sought for zealously
σπουδή	haste, speed
στάδιον	a stade, =
στάδιος	standing firm
στάζω	to drop, let fall or shed drop by drop
στασιάζω	to rebel, revolt, rise in rebellion
στάσις	a standing, the posture of standing
στατήρ	gold stater
στενός	narrow, strait
στενόω	to straiten
στέργω	to love
στερέω	to deprive, bereave, rob of
στέρομαι	to be wanting in, to lack, want
στεφανίτης	of a crown
στέφανος	that which surrounds
στεφανόω	to be put round
στήλη	a block of stone
στηλίτης	of or like a στήλη
στηλόω	to set up as a monument
Στησίχορος	Stesichorus
στοά	a roofed colonnade, piazza, cloister
στοιχεῖον	one of a row
στόμα	the mouth
στοχάζομαι	to aim or shoot at
στρατάω%	
στρατεία	an expedition, campaign
στράτευμα	an expedition, campaign
στρατεύω	to serve in war, serve as a soldier, do military service, take the field, march
στρατηγέω	to be general
στρατήγημα	
στρατηγία	the office, dignity
στρατηγιάω	to wish to be a general, wish to make war
στρατηγικός	of or for a general
στρατηγός	the leader or commander of an army, a general
στρατιά	
στρατία	an army
στρατιώτης	a citizen bound to military service;
στρατιωτικός	of or for soldiers
Στρατοκλέης	
στρατοπεδεύω	to encamp, bivouac, take up a position
στρατόπεδον	the ground on which soldiers are encamped, a camp, encampment
στρατόω	to lead to war;
στρεβλόω	to twist or strain tight
σύ	
συγγένεια	sameness of descent or family, relationship, kin
συγγενεύς	
συγγενής	born with, congenital, natural, in-born
συγγηράσκω	to grow old together with
συγγίγνομαι	to be with
συγγνώμη	acknowledgment, confession
σύγγραμμα	a writing, a written paper
συγγραφεύς	one who collects and writes down historic facts, an historian
συγγράφω	to write or note down
συγκαθέζομαι	to sit down together
συγκαθίστημι	to bring into place together
συγκαλέω	to call to council, convoke, convene
συγκατάγω	to join in bringing back
συγκαταθάπτω	to bury along with
συγκαταλαμβάνω	to seize, take possession of together
συγκατασκευάζω	to help in establishing or framing
συγκαταστρέφω	to bring to an end together
συγκατορθόω	to help in righting
σύγκειμαι	to lie together
συγκινδυνεύω	to incur danger along with
συγκλείω	to shut or coop up, hem in, enclose
συγκομιδή	a gathering in
συγκόπτω	to break up, cut up
συγκρούω	to strike together
συγκρύπτω	to cover up or completely
συγχαίρω	to rejoice with, take part in joy
συγχέω	to pour together, commingle, confound
σύγχυσις	a commixture, confusion
συγχωρέω	to come together, meet
σύζυξ	
συκοφαντέω	to accuse falsely, slander, calumniate
συκοφάντης	a false accuser, slanderer
συκοφαντία	
συκοφαντίας	
συκοφαντίης	the Sycophant-wind
συκοφαντικός	slanderous, calumnious
συλάω	to strip off
σύλη	the right of seizing the ship or cargo
συλλαμβάνω	to collect, gather together
συλλέγω	to collect, gather
συλλήβδην	collectively, in sum, in short
συλλογίζομαι	to collect and bring at once before the mind, to compute fully, sum up
σύλλογος	an assembly
συμβαίνω	to stand with the feet together
συμβάλλω	to throw together, dash together
σύμβασις	an agreement, arrangement, treaty
συμβιόω	to live with
συμβόλαιον	a mark or sign to conclude from, a token
συμβόλαιος	of or concerning contracts
σύμβολον	a sign or token by which one infers
σύμβολος	an augury, omen
συμβουλευτέος	to be given as advice
συμβουλεύω	to advise, counsel
συμβουλία	advice or counsel given
σύμβουλος	an adviser, counsellor
συμμαρτυρέω	to bear witness with or in support of
συμμαχέω	to be an ally, to be in alliance
συμμαχία	an alliance offensive and defensive
συμμαχικός	of or for alliance
συμμαχίς	allied
σύμμαχος	fighting along with, allied with
συμμένω	to hold together, keep together
συμμετρία	commensurability
σύμμετρος	commensurate with
συμμορία	a co-partnership or company
συμπαιδεύω	to teach together, educate at the same time
συμπαρακελεύομαι	to join in exciting
συμπαρακολουθέω	to follow in a parallel line with, keep up with
συμπαραμένω	to stay along with or among
συμπαρασκευάζω	to assist in getting ready or bringing about
συμπαρατάσσομαι	to be set in array with
σύμπας	all together, all at once, all in a body
συμπείθω	to join or assist in persuading
συμπέμπω	to send with or at the same time
συμπενθέω	to join in mourning for a thing
συμπεραίνω	to join or assist in accomplishing
συμπίτνω	
συμπλέω	to sail in company with
σύμπλους	sailing with
συμπολεμέω	to join in war
συμπολιτεύω	to live as fellow-citizens or members of one state
συμπονηρεύομαι	to join
συμπορίζω	to help in procuring
συμπράσσω	to join or help in doing
συμφερόντως	profitably
συμφέρω	to bring together, gather, collect
συμφορά	an event, circumstance, chance, hap
συμφορεύς	aide-de-camp
συμφορέω	to bring together, to gather, collect, heap up
σύμφορος	happening with, accompanying
συμφυγάς	a fellow-exile
συμφωνέω	to agree in sound, be in harmony
σύν	along with, in company with, together with
συναγείρω	to gather together, assemble
συναγορεύω	to join in advocating, advocate the same
συνάγω	to bring together, gather together, collect, convene
συναγωγή	a bringing together, uniting
συναγωνίζομαι	to contend along with, to share in a contest
συναγωνιστής	one who shares with
συναδικέω	to join in wrong or injury
συναθροίζω	to gather together, assemble
συναίτιος	being the cause of
συνακολουθέω	to follow closely, to accompany
συναναβαίνω	to go up with or together
συναναγκάζω	to join or assist in compelling
συναναιρέω	to destroy together with
συναναπείθω	to assist in persuading
σύν-ἀνασῴζω	
συναποθνήσκω	to die together with
συναπόλλυμι	to destroy together
συναποφαίνομαι	to assert likewise or together, to agree in asserting
συναρμόζω	to fit together
συνάρχω	to rule jointly with
συνασκέω	to join in practising
συναυξάνω	to increase or enlarge along with or together
συναχθεσθῆναι	
συνάχθομαι	to be grieved with or together, to condole with
συνδειπνέω	to dine or sup with
συνδιαβάλλω	to convey over together
συνδιαιτάομαι	to dwell with or together
συνδιαλύω	to help in putting an end to
συνδιαπράσσω	to accomplish together
συνδιασῴζω	
συνδιατρίβω	to pass or spend
συνδιαφθείρομαι	to perish along with
σύνδικος	one who helps in a court of justice, an advocate
συνδιοράω	to examine together
συνδοκέω	to seem good also
συνδοκιμάζω	to examine together
συνέδριον	a body of men assembled in council, a council-board, council
σύνεδρος	sitting with in council
συνεθίζω	to accustom
συνείδησις	self-consciousness: conscience
σύν-εἶδον	
σύνειμι	
συνεῖπον	to speak with
συνείρω	to string together
συνεισβάλλω	to make an inroad into
συνεκκομίζω	to carry out along with
συνεκπέμπω	to send out together
συνεξαιρέω	to take out together, to help in removing
συνεξαμαρτάνω	to have part in a fault
συνεξευρίσκω	to assist in finding out
συνεξορμάω	to help to urge on
συνεπιγραφεύς	a fellow-registrar, fellow-clerk
συνεπιγραφή	
συνεράω	
συνερέω	to speak with or together, advocate, support in a speech
συνέρχομαι	to go together or in company
σύνεσις	a coming together, union
συνεχής	holding together
συνηγορέω	to be an advocate
συνήγορος	speaking with, of the same tenor with
συνήδομαι	to rejoice together
συνήθεια	habitual intercourse, acquaintance, society, intimacy
συνήθης	dwelling or living together, accustomed or used to each other
συνημερεύω	to pass the day together or with
συνηχθέσθησαν	
σύνθεσις	a putting together, composition, combination
συνθήκη	a composition
σύνθημα	anything agreed upon, a preconcerted signal
συνίζω	to sit together, to hold a sitting
συνίημι	to bring or set together
συνιστάω	
συνίστημι	to set together, combine, associate, unite, band together
σύν-καταπολεμέω	
σύν-λέγω	
συννέω	
σύννους	in deep thought, thoughtful
σύνοδος	
σύνοιδα	to share in knowledge, be cognisant of
συνοικέω	to dwell together
συνοικίζω	to make to live with
σύνοικος	dwelling in the same house with
σύνολος	all together
συνομολογέω	to say the same thing with, to agree with
συνοράω	to see together or at the same time
συνοργίζομαι	to be angry together with
συνουσία	a being with, social intercourse, society, conversation, communion
συνουσιάζω	
συνόχωκα	to be held together
σύνταγμα	that which is put together in order
σύνταξις	a putting together, arranging, arrangement, organisation, order
συνταράσσω	to throw all together into confusion, to confound, disturb, trouble
συντάσσω	to put in order together
συντείνω	to stretch together, strain, draw tight, brace up
συντελέω	to bring quite to an end, complete, accomplish
συντήκω	to fuse into one mass, to weld together
συντίθημι	to put together
σύντομος	a short
συντρέχω	to run together so as to meet, to encounter
συντρίβω	to rub together
συντριηραρχέω	to be a συντριήραρχος
συντυγχάνω	to meet with, fall in with
Συρακόσιος	Syracusan
Συράκουσα	
Συράκουσαι	Syracuse
Συρία	Syria
Σύριος	of or from Syria
Σῦρος	Syros
συρρέω	to flow together or in one stream
συσσίτιον	a common meal, public mess
σύστασις	a putting together, composition
συστέλλω	to draw together, draw in: to shorten sail
συστρατεύω	to make a campaign or serve together, to join or share in an expedition
σφαγή	slaughter, butchery
σφάζω	to slay, slaughter
σφαλερός	likely to make one stumble or trip
σφάλλω	to make to fall, throw down, overthrow
σφεῖς	they
σφέτερος	their own, their
σφόδρα	very, very much, exceedingly, violently
σφός	their, their own, belonging to them
σχάζω	to let loose
σχεδόν	close, near, hard by, nigh
σχέτλιος	unwearying
σχῆμα	form, figure, appearance
σχολή	spare time, leisure, rest, ease
σώζω	to save, keep
Σωκράτης	Socrates
σῶμα	the body
σωμάτιον	a poor body
Σωπαῖος	
Σωπόλιδι	
Σωπόλιδος	
Σώπολιν	
Σώπολις	
σῶς	safe and sound, alive and well, in good case
σωτήρ	a saviour, deliverer, preserver
σωτηρία	a saving, deliverance, preservation, safety
σωφρονέω	to be sound of mind
σωφροσύνη	soundness of mind, moderation, discretion
σωφρόσυνος	
σώφρων	of sound mind
ταλαιπωρέω	to go through hard labour, to suffer hardship or distress
ταλαιπωρία	hard work, hardship, suffering, distress
τάλαντον	a balance
Ταλαός	
ταμία	a housekeeper, housewife
τάμιας	
ταμίας	one who carves and distributes, a dispenser
ταμιεῖον	a treasury
Ταναγραῖος	a man of Tanagra
Τάνταλος	Tantalus
ταξίαρχος	the commander of a squadron
τάξις	an arranging
ταπεινός	low
ταπεινότης	lowness
ταπεινόω	to lower
ταράσσω	to stir, stir up, trouble
ταραχή	trouble, disorder, confusion
ταραχώδης	troublous, turbulent
τάσσω	to arrange, put in order
ταῦρος	a bull
ταύτῃ	in this way.
ταὐτός	
ταφεύς	a burier
ταφή	burial
τάφος	
τάχα	quickly, presently, forthwith
ταχέως	
τάχιστος	
τάχος	swiftness, speed, fleetness, velocity
ταχύς	quick, swift, fleet
τε	and
τέθηπα	to be astonished, astounded, amazed
Τειριβάζου	
Τεισίᾳ	
Τεισίαν	
Τεισίας	
τειχέω	to build walls
τειχίζω	to build a wall
τεῖχος	a wall
τεκμαίρομαι	to fix by a mark or boundary, to ordain, decree
τεκμήριον	a sure signs. or token
τεκμηριόω	to prove positively
Τελαμών	
τέλειος	having reached its end, finished, complete
τελειόω	to make perfect, complete
τελετή	initiation
τελετής	
τελευταῖος	last
τελευτάω	to complete, finish, accomplish
τελευτή	a finishing, completion, accomplishment
τελέω	to complete, fulfil, accomplish
τέλλω	to make to arise, accomplish
τέλος	the fulfilment or completion
τέμνω	to cut, hew
τέρας	a sign, wonder, marvel
τερατεία	a talking marvels, jugglery
τερατολογία	a telling of marvels, marvellous tales
τερατώδης	portentous
τερθρεία	
τέρθρεια	
τερπνός	delightsome, delightful, pleasant, agreeable, glad
τέρπω	to satisfy, delight, gladden, cheer
τέρψις	enjoyment, delight
τεσσαράκοντα	forty
τέσσαρες	four
τεταγμένως	in orderly manner
τεταραγμένως	confusedly
τέταρτος	fourth
τετρακαιδεκαέτης	of fourteen years
τετρακαιδεκέτις	
τετράκις	four times
τετρακόσιοι	four hundred
Τευκριδῶν	
Τεῦκρος	
τεῦξις	attainment
τεύχω	to make ready, make, build, work
τεχνάζω	to employ art
τέχνη	art, skill, craft in work, cunning of hand
τεχνικός	artistic, skilful, workmanlike
τῇ	here, there
τήκω	to melt, melt down
τηλικοῦτος	
τηνικαῦτα	at that time, then
τηρέω	to watch over, protect, guard
τίθημι	to set, put, place
Τιθραύστης	
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
τίμημα	an estimate, valuation
τίμησις	a valuation
τίμιος	valued
Τιμόδημος	
Τιμόθεος	
τιμωρέω	to help, aid, succour
τιμωρητέος	one must assist
τιμωρία	help, aid, assistance, succour
τίνω	to pay a price
τίς	who? which?
τις	any one, any thing, some one, some thing;
τίσις	payment by way of return or recompense, retribution, vengeance
Τισσαφέρνης	
τιτρώσκω	to wound
τλάω	to take upon oneself, to bear, suffer, undergo
τόθι	there, in that place
τοι	let me tell you, surely, verily
τοιγάρ	so then, wherefore, therefore, accordingly
τοίνυν	therefore, accordingly
τοιόσδε	such a
τοιοῦτος	such as this
τόκος	a bringing forth, childbirth, parturition
τόλμα	courage, to undertake or venture
τολμάω	to undertake, take heart
τολμηρός	hardihood
τόλμησις	
τομάς	
τομή	the end left after cutting, the stump
τομός	cutting
τόπος	a place
Τορωναῖος	
Τορώνη	
τοσοῦτος	so large, so tall
τότε	at that time, then
τοτέ	at times, now and then
τραγῳδέω	to act a tragedy
τραγῳδία	a tragedy
τραγῳδοδιδάσκαλος	a tragic poet
τράπεζα	four-legged a table
τραπεζιτικός	of or for the banker
τραπέω	to tread grapes
τραῦμα	a wound, hurt
τραχύς	rugged, rough
τραχύτης	roughness, ruggedness
τρεῖς	
τρέπω	to turn or direct
τρέφω	to thicken or congeal
τρέω	to flee from fear, flee away
τρία	
τριάκοντα	thirty
τριακόσιοι	three hundred
τριάξω	to vanquish
Τριβαλλοί	the Triballi
Τριβαλλός	
τρίζω	to utter a shrill cry, to scream, cry
τριηραρχέω	to be a τριήραρχος, to command a trireme
τριηραρχία	the command of a trireme
τριήραρχος	the captain of a trireme
τριήρης	
τρίς	thrice, three times
τρισχίλιοι	three thousand
τρίτος	the third
τρίχα	threefold, in three parts
τριχῆ	in or into three parts
Τροία	Troy
Τροιζήν	Troezen
Τροιζήνιος	of Troezen
Τροιζηνίς	
τρόπαιον	a trophy
τροπαῖος	of or for defeat
τρόπος	a turn, direction, course, way
τροπόω	to furnish the oar with its thong
τροφεῖα	pay for bringing up, the wages of a nurse or rearer
τροφεῖον	
τροφεύς	one who rears or brings up, a foster-father
τροφή	nourishment, food, victuals
τροφός	a feeder, rearer, nurse
τρυφάω	to live softly, delicately, luxuriously, to fare sumptuously
τρυφή	softness, delicacy, daintiness
τρύφος	that which is broken off, a piece, morsel, lump
Τρωικός	Trojan
τυγχάνω	to hit
Τυνδάρεος	Tyndareos or Tyndarus
τύπος	a blow
τυπόω	to form, mould, model
τύπτω	to beat, strike, smite
τυραννεύω	to be a τύραννος, an absolute sovereign or despot
τυραννικός	of or for a despotic ruler, royal, princely
τυραννίς	kingly power, sovereignty
τύραννος	an absolute sovereign
τύρβη	disorder, tumult
Τύρος	Tyre
τυφλόω	to blind, make blind
τύφλωσις	a making blind, blinding
τύχη	the good which man obtains
τυχόν	
τύχος	
τῷ	therefore, in this wise, thereupon
ὑβρίζω	to wax wanton, run riot
ὕβρις	wantonness, wanton violence or insolence
ὑβριστικός	given to wantonness, wanton, insolent, outrageous
ὑγίεια	health, soundness
ὑγιεινός	good for the health, wholesome, sound, healthy
ὑγιής	sound, healthy, hearty, sound in
ὑδρία	a water-pot, pitcher, urn
ὕδριος	
ὕδωρ	water
ὑιδεύς	
υἱός	A son
ὑλακτέω	to bark, bay, howl
ὑμέναιος	hymenaeus, the wedding or bridal song
ὑμέτερος	your, yours
ὑμνέω	to sing, laud, sing of
ὕμνος	a hymn, festive song or ode, in praise
ὑμός	your
ὑπάγω	to lead or bring under
ὑπακούω	to listen, hearken, give ear
ὑπανοίγω	to open from below: to open underhand or secretly
ὕπαρχος	commanding under
ὑπάρχω	to begin, make a beginning
ὕπειμι	
ὑπέκκειμαι	to be carried out to a place of safety, to be stowed safe away
ὑπέρ	over, above, w. gen, over, beyond, w. acc.
ὑπερβαίνω	to step over, mount, scale
ὑπερβαλλόντως	exceedingly
ὑπερβάλλω	to throw over or beyond a mark, to overshoot
ὑπερβολή	a throwing beyond
Ὑπέρβολος	
ὑπέρ-εἶδον	
ὑπερείδω	to put under as a support
ὑπερεπαινέω	to praise above measure
ὑπερέχω	to hold
ὑπέρ-ἧμαι	
ὑπερηφανία	arrogance, disdain
ὑπερήφανος	overweening, arrogant, haughty
ὑπέρκειμαι	to lie or be situate above
ὑπερμεγέθης	
ὑπεροπτέον	
ὑπεροπτικός	disposed to despise others, contemptuous, disdainful
ὑπεροράω	to look over, look down upon
ὑπερορίζω	to drive beyond the frontier, banish
ὑπεροχή	a projection, an eminence
ὑπεροψία	contempt, disdain for
ὑπερφέρω	to bear or carry over
ὑπερφυής	overgrown, enormous
ὑπέχω	to hold or put under
ὑπήκοος	
ὑπήκους	giving ear, listening to
ὑπηρεσία	the body of rowers and sailors, the ship's crew
ὑπηρέσιον	the cushion on a rower's bench
ὑπηρέτης	an under-rower, under-seaman
ὑπισχνέομαι	to promise or engage
ὕπνον	
ὕπνος	sleep, slumber
ὑπό	from under, by, c. gen. under, c. dat., towards c. acc.
ὑποβάλλω	to throw, put or lay under
ὑπογράφω	to write under an inscription, subjoin or add to
ὑπόγυιος	under one's hand, nigh at hand
ὑποδεής	somewhat deficient, inferior;
ὑποδείκνυμι	to shew secretly
ὑποδέχομαι	to receive beneath
ὑπόδικος	brought to trial or liable to be tried
ὑπό-ἐρῶ	
ὑπό-ἠρετέω	
ὑπόθεσις	that which is placed under, a foundation, hypothesis, supposition
ὑποθέω	to run in under, make a secret attack
ὑποθήκη	a suggestion, counsel, warning, piece of advice
ὑπόκειμαι	to lie under or beneath
ὑποκριτής	an interpreter or expounder
ὑποκρύπτω	to hide under or beneath
ὑπολαμβάνω	to take up by getting under
ὑπολείπω	to leave remaining
ὑπόληψις	a taking up
ὑπόλοιπος	left behind, staying behind
ὑπομενετέον	
ὑπομενετέος	one must sustain, abide, endure
ὑπομένω	to stay behind, survive
ὑπομιμνήσκω	to remind
ὑπόμνημα	a remembrance, memorial
ὑπονοέω	to think secretly, suspect
ὑπόνοια	a hidden thought
ὑποπίπτω	to fall under or down, to sink in
ὕποπτος	looked at from beneath
ὑπόσπονδος	under a treaty, bound or secured by treaty
ὑποστέλλω	to draw in
ὑπόσχεσις	an undertaking, engagement, promise
ὑποτείνω	to stretch under, put under
ὑποτελέω	to pay off, discharge a payment
ὑποτίθημι	to place under
ὑπουργέω	to render service or help
ὑποφαίνω	to bring to light from under
ὑποφέρω	to carry away under
ὑποψία	suspicion, jealousy
ὗς	the wild swine
ὕστατος	
ὑστέρα	the womb
ὑστερέω	to be behind or later, come late
ὑστερίζω	to come after, come later or too late
ὕστερον	
ὕστερος	latter, last
ὑφαιρέω	to seize underneath or inwardly
ὑφή	a web
ὑφίημι	to let down
ὑφίστημι	to place or set under
φαγεῖν	to eat, devour
φαιδρότης	brightness: joyousness
φαίνω	to bring to light, make to appear
φανερός	open to sight, visible, manifest, evident
φανερόω	to make manifest
φανή	a torch:—a torch-procession
φανός	
