Field1	Field2
στρατεύω	to serve in war, serve as a soldier, do military service, take the field, march
στρατηγέω	to be general
στρατηγία	the office, dignity
στρατηγιάω	to wish to be a general, wish to make war
στρατηγικός	of or for a general
στρατηγός	the leader or commander of an army, a general
στρατιά	
στρατία	an army
στρατιώτης	a citizen bound to military service;
στρατιωτικός	of or for soldiers
Στρατόνικος	
στρατοπεδεύω	to encamp, bivouac, take up a position
στρατόπεδον	the ground on which soldiers are encamped, a camp, encampment
στρατός	an encamped army
στρατόω	to lead to war;
στρεβλός	twisted, crooked
στρέφω	to turn about or aside, turn
στρέψις	
στρογγύλος	round, spherical
στρογγυλότης	roundness
στροφή	a turning
στρυφνός	rough, harsh, astringent
στυγέω	
στύγος	hatred
Στύξ	the Styx
σύ	
Σύβαρις	Sybaris
Συβαρίτης	a Sybarite
συβότης	
συγγένεια	sameness of descent or family, relationship, kin
συγγένειος	
συγγενεύς	
συγγενής	born with, congenital, natural, in-born
συγγενικός	congenital, hereditary
συγγίγνομαι	to be with
συγγιγνώσκω	to think with, agree with
συγγνώμη	acknowledgment, confession
συγγνωμονικός	inclined to pardon, indulgent
συγγνώμων	disposed to pardon, indulgent
σύγγραμμα	a writing, a written paper
συγγραφή	a writing or noting down
συγγράφω	to write or note down
συγγυμνάζω	to exercise together
συγκαθίστημι	to bring into place together
συγκαλέω	to call to council, convoke, convene
συγκαταβαίνω	to go or come down with
συγκαταθάπτω	to bury along with
συγκατέρχομαι	to come back together, return from exile together
σύγκειμαι	to lie together
σύγκειταιτο	
συγκεφαλαιόω	to bring together under one head, to sum up
συγκεχυμένως	confusedly, indiscriminately
συγκινδυνεύω	to incur danger along with
συγκλείω	to shut or coop up, hem in, enclose
σύγκλητος	called together, summoned
συγκομιδή	a gathering in
συγκρίνω	to compound
σύγκρισις	a compounding
συγκριτέον	
συγκριτέος	one must compare
συγκριτικός	
συγκρούω	to strike together
συγκτάομαι	to win or gain along with
συγκυβεύω	to play at dice with
συγκυνηγέω	
συγχαίρω	to rejoice with, take part in joy
συγχέω	to pour together, commingle, confound
συγχορεύω	to join in the dance
συγχωρέω	to come together, meet
συζάω	to live with
συζεύγνυμι	to yoke together, couple or pair together
σύζευξις	a being yoked together
συκάμινον	the fruit of the
συκάμινος	the mulberry-tree
συκῆ	the fig-tree
συκοφαντέω	to accuse falsely, slander, calumniate
συκοφάντης	a false accuser, slanderer
συκοφαντία	
συκοφαντίας	
συκοφαντίης	the Sycophant-wind
σῦλα	
συλάω	to strip off
σύλη	the right of seizing the ship or cargo
συλλαβή	that which holds together
συλλαβήδε	
συλλαβῆστῷ	
συλλαμβάνω	to collect, gather together
συλλέγω	to collect, gather
συλλήβδην	collectively, in sum, in short
σύλληψις	a taking together: a seizing, arresting
συλλογίζομαι	to collect and bring at once before the mind, to compute fully, sum up
συλλογισμός	computation
συλλογιστέος	to be concluded
συλλογιστικός	of or for concluding, syllogistic
σύλλογος	an assembly
συλλυπέω	to hurt or mortify together
σῦλον	
συμβαίνειδε	
συμβαίνεινἠ	
συμβαῖνονἐπι	
συμβαίνω	to stand with the feet together
συμβάλλω	to throw together, dash together
συμβέβηκενκαι	
συμβεβηκόσεἶναι	
συμβῇγενομενα	
συμβιβάζω	to bring together
σύμβιος	a companion, partner
συμβιόω	to live with
συμβλητός	comparable, capable of being compared
συμβόλαιον	a mark or sign to conclude from, a token
συμβόλαιος	of or concerning contracts
συμβολή	a coming together, meeting, joining
σύμβολον	a sign or token by which one infers
σύμβολος	an augury, omen
συμβούλευμα	advice given
συμβουλευτικός	of or for advising, deliberative
συμβουλεύω	to advise, counsel
συμβουλή	counsel, consultation, deliberation, debate
συμβουλία	advice or counsel given
συμβούλομαι	to will or to wish with another
σύμβουλος	an adviser, counsellor
Σύμη	
συμμαρτυρέω	to bear witness with or in support of
συμμαχέω	to be an ally, to be in alliance
συμμαχία	an alliance offensive and defensive
συμμαχικός	of or for alliance
συμμάχομαι	to fight along with
σύμμαχος	fighting along with, allied with
συμμέθεξις	
σύμμειξις	
συμμένω	to hold together, keep together
συμμεταβάλλω	to change along with
συμμετέχω	to partake of
συμμετρία	commensurability
σύμμετρος	commensurate with
συμμίγνυμι	to mix together, commingle
συμμορία	a co-partnership or company
συμπαθέω	to sympathise
συμπαθής	sympathizing with
συμπαραλαμβάνω	to take along with
συμπαρανεύω	to express assent also
σύμπας	all together, all at once, all in a body
συμπείθω	to join or assist in persuading
συμπεραίνω	to join or assist in accomplishing
συμπέρασμα	a conclusion
συμπερασματικός	conclusive
συμπεριλαμβάνω	to comprehend
συμπεριπατέω	to walk round or about with
συμπίνω	to drink together, join in a drinking bout
συμπίτνω	
συμπλείονες	several together
συμπλέκω	to twine or plait together
συμπλοικός	sailing with or together
συμπλοκή	an intertwining, complication
σύμπλους	sailing with
σύμπνευσις	
συμπνέω	to breathe together with
συμπολεμέω	to join in war
συμπολιτεύω	to live as fellow-citizens or members of one state
συμπορεύομαι	to go or journey together
συμποσιαρχέω	to be a συμποσίαρχος
συμπράσσω	to join or help in doing
συμπρεσβευτής	a fellow-ambassador
συμπρίασθαι	to buy together, buy up
συμπροθυμέομαι	to have equal desire with, share in eagerness with
σύμπτωμα	a chance, casualty
συμφανής	manifest at the same time, quite manifest
σύμφασις	
συμφερόντως	profitably
συμφέρω	to bring together, gather, collect
σύμφημι	to assent, approve
συμφιλοσοφέω	to join in philosophic study
συμφοιτητής	a school-fellow
συμφορά	an event, circumstance, chance, hap
συμφορεύς	aide-de-camp
συμφορέω	to bring together, to gather, collect, heap up
συμφορητός	brought together, collected
συμφράδμων	one who joins in considering, a counsellor
συμφυής	born with one, congenital, natural
συμφυσάω	to blow together
σύμφυσις	
σύμφυτον	
σύμφυτος	born with one, congenital, innate, natural, inborn, inbred
συμφύω	to make to grow together
συμφωνέω	to agree in sound, be in harmony
συμφώνησις	
συμφωνία	concord or unison of sound
σύν	along with, in company with, together with
συνάγνυμι	to break together, break to pieces, shiver, shatter
συνάγω	to bring together, gather together, collect, convene
συναγωγή	a bringing together, uniting
συναγωνίζομαι	to contend along with, to share in a contest
συνᾴδω	to sing with or together
συναθροίζω	to gather together, assemble
συναισθάνομαι	to perceive also or at the same time
συναίσθησις	
συναίτιος	being the cause of
συνακολουθέω	to follow closely, to accompany
συνακτέον	
συνακτέος	one must bring together
συναλγέω	to share in suffering, sympathise
συναλείφω	to smear or gloss over
σύν-ἀληθεύω	
συνάλλαγμα	a mutual agreement, covenant, contract
συναλλάσσω	to bring into intercourse with, associate with
συναμφότεροι	both together
συναμφοτέρουκαι	
συνάμφω	both together
συναναγκάζω	to join or assist in compelling
συναναγράφω	to register or record together
συναναιρέω	to destroy together with
συναναλίσκω	to expend together or in company
σύναξις	
συναπεργάζομαι	to help in completing
συναποδημέω	to be abroad together
συναπόδημοι	those who live abroad together
συναποθνήσκω	to die together with
σύν-ἀπολαύω	
συναποτιννύασι	
συναπόφασις	
συνάπτω	to tie or bind together, to join together, unite
συναρέσκω	to please or satisfy together
συναριθμέω	to reckon in, to take into the account, enumerate
συναρμόζω	to fit together
συναρπάζω	to seize and carry clean away
συναρτάω	to knit or join together
συναρχία	joint administration
σύναρχος	a partner in office, colleague
συνάρχω	to rule jointly with
συναυλία	a concert of flutes
συναυξάνω	to increase or enlarge along with or together
συνάχθομαι	to be grieved with or together, to condole with
σύναψις	
σύν-γνωρίζω	
συνδειπνέω	to dine or sup with
σύνδεσμος	a bond of union, bond, fastening
σύνδηλος	quite clear or manifest
συνδηλόω	to make altogether clear
συνδιάγω	to go through together
συνδιαμένω	to stand one's ground with
σύν-διαρθρόω	
συνδιημερεύω	to spend the day with
συνδιοικέω	to administer together with
σύν-διψάω	
συνδοκέω	to seem good also
συνδοξάζω	to join in approving
σύνδουλος	a fellow-slave
συνδρομάς	
συνδρομή	a tumultuous concourse
συνδυάζω	to join two and two, couple
συνδυασμός	a being taken two together
συνδυαστικός	disposed to live in pairs
σύνεγγυς	near together
συνεδρεία	
συνεδρεύω	to sit together, sit in council
συνεθέλω	to have the same wish, to consent
συνεθίζω	to accustom
σύν-εἶδον	
σύνειμι	
συνείρω	to string together
συνεισάγω	to bring in together
συνεκβάλλω	to cast out along with
συνεκτίκτω	to bring forth together
συνεξαμαρτάνω	to have part in a fault
συνεξέρχομαι	to go or come out with
συνεπαινέω	to approve, together, give joint assent, consent
συνεπιβλάπτομαι	to be damaged together with
συνεπικοσμέω	to help to adorn
συνεπιμελέομαι	to join in taking care of or attending to
συνεπιτίθημι	to help in putting on
συνεπιψηφίζω	to join in ratifying
συνέπομαι	to follow along with, follow closely
συνεργέω	to work together with, help in work, cooperate
συνεργής	
συνεργία	joint working, cooperation
συνεργός	working together, joining or helping in work
συνέρχομαι	to go together or in company
σύν-ἐσθίω	
σύνεσις	a coming together, union
συνεστηκότως	steadfastly, gravely
συνεστραμμένως	in a close packed manner, tersely
συνετελεῖ	
συνετός	intelligent, sagacious, wise
σύν-εὐωχέω	
συνέχεια	continuity
συνεχῆἑν	
συνεχής	holding together
συνεχήσκαι	
συνηγορέω	to be an advocate
συνήγορος	speaking with, of the same tenor with
συνήδομαι	to rejoice together
συνηδύνω	to make pleasant to the taste:—
συνήθεια	habitual intercourse, acquaintance, society, intimacy
σύν-ἠθέω	
συνήθης	dwelling or living together, accustomed or used to each other
συνημέρευσις	
συνημερευτής	a daily companion
συνημερεύω	to pass the day together or with
σύνθεσις	a putting together, composition, combination
συνθετέον	
συνθετέος	one must compound
συνθέτης	
σύνθετος	put together, composite, compound
συνθέω	to run together with
συνθήκη	a composition
συνθλίβω	to press together, compress
σύνθρηνος	mourning with
συνίημι	to bring or set together
συνικνέομαι	to pertain to, interest
συνιστάω	
συνίστημι	to set together, combine, associate, unite, band together
σύν-λέγω	
συνναυμαχέω	to engage in a sea-fight along with
συννέμω	to tend together
συννεφέω	to collect clouds
συννεφής	clouded over, cloudy
συννέω	
συννοέω	to meditate or reflect upon
σύννους	in deep thought, thoughtful
σύνοδος	
σύνοιδα	to share in knowledge, be cognisant of
συνοικειόω	to bind together as friends or kinsmen, to associate or combine with
συνοικέω	to dwell together
συνοικησάντος	
συνοικίζω	to make to live with
σύνοικος	dwelling in the same house with
συνόλλυμι	to destroy together
σύνολος	all together
συνόμνυμι	to swear together
συνομολογέω	to say the same thing with, to agree with
σύν-ὁμοπαθεῖν	
σύνοπτος	that can be seen at a glance, in full view
συνοράω	to see together or at the same time
σύνορος	conterminous with
συνουσία	a being with, social intercourse, society, conversation, communion
συνουσίανψυχῆς	
συνόχωκα	to be held together
σύνταγμα	that which is put together in order
σύνταξις	a putting together, arranging, arrangement, organisation, order
συντάσσω	to put in order together
συντείνω	to stretch together, strain, draw tight, brace up
συντελέω	to bring quite to an end, complete, accomplish
συντήκω	to fuse into one mass, to weld together
συντίθημι	to put together
συντομία	conciseness
σύντομος	a short
συντονία	intense application or exertion
σύντονος	strained tight
συντρέφω	to feed together or besides
συντρέχω	to run together so as to meet, to encounter
συντρίβω	to rub together
σύντροφος	brought up together with
σύν-ὑπάρχω	
συνωδίνω	to be in travail together
συνῳδός	singing or sounding in unison with, responsive
συνωκείωται	
συνωνυμία	a synonym
συνώνυμος	of like name
Συρακόσιος	Syracusan
Συράκουσα	
Συράκουσαι	Syracuse
Συρακούσιος	
σῦριγξ	a pipe
σύρμα	anything trailed or dragged
Σύρος	a Syrian
Σύρτις	the Syrtis
συσπουδάζω	to make haste together, to join in zealous exertion
συσσιτέω	to mess with
συσσίτιον	a common meal, public mess
σύσσιτος	one who eats together, a messmate
συστάς	standing together, planted closely
σύστασις	a putting together, composition
συστένω	
σύστημα	a whole compounded of parts, a system
συστοιχία	a coordinate series
σύστοιχος	standing in the same row, coordinate, correspondent
συστρατιώτης	a fellow-soldier
συστρέφω	to twist up into a ball
συχνός	long
σφάζω	to slay, slaughter
σφαῖρα	a ball, playing-ball
σφαιρίζω	to play at ball
σφαίρισις	a playing at ball
σφαιρόω	to make spherical
σφάλλω	to make to fall, throw down, overthrow
σφεῖς	they
σφετερίζω	to make one's own, appropriate, usurp
σφετερισμός	appropriation
σφετεριστής	an appropriator
σφέτερος	their own, their
σφηκίσκος	a piece of wood pointed like a wasp's tail, a pointed stick or stake
σφόδρα	very, very much, exceedingly, violently
σφόδραχωρις	
σφοδρός	vehement, violent, excessive
σφοδρότης	vehemence, violence
σφός	their, their own, belonging to them
σφραγίς	a seal, signet, seal-ring
σχάζω	to let loose
σχεδόν	close, near, hard by, nigh
σχεδόνὑπο	
σχετλιασμός	passionate complaint
σχῆμα	form, figure, appearance
σχήμασινσυναπεργαζομενον	
σχηματίζω	to assume a
σχιζοποδία	
σχιζόπουν	
σχολάζω	to have leisure or spare time, to be at leisure
σχολαῖος	at one's leisure, leisurely, tardy
σχολαστικός	enjoying leisure
σχολή	spare time, leisure, rest, ease
σώζω	to save, keep
Σωκρατέω	to do like Socrates, to Socratize
Σωκράτης	Socrates
Σωκρατικός	Socratic, of Socrates
σῶμα	the body
σωματικός	of or for the body, bodily
σώρευσις	
σωρεύω	to heap
σωρός	a heap
σῶς	safe and sound, alive and well, in good case
Σωσίπολις	
Σωσίστρατος	
σώτειρα	Juno Sospita)
σωτήρ	a saviour, deliverer, preserver
σωτηρία	a saving, deliverance, preservation, safety
σωτήριος	saving, delivering
σωφρονέω	to be sound of mind
σωφρονικός	naturally temperate, moderate, sober
σωφρονιστής	one that makes temperate, a chastener, chastiser
σωφροσύνη	soundness of mind, moderation, discretion
σωφροσύνηδειλια	
σωφρόσυνος	
σώφρων	of sound mind
σαππηο	
σιμονιδες	
σολον	
σοπη	
σουρξε	
τα	
τάαἰσθητα	
τάἀμφοτερα	
τάἁπλῶς	
τάαὐτα	
τάἀψυχα	
τάγενη	
ταγέω	to be ruler
ταγή	an array, command
τάγμα	that which has been ordered or arranged
τάδιαφεροντα	
τάἐπεισοδια	
τάζῷα	
ταῖσδιαφοραῖς	
ταῖσἐπιστημαις	
ταῖσποιητικαῖς	
τακτός	ordered, prescribed
ταλαίπωρος	suffering, miserable
ταλαντιαῖος	worth a talent
τάλαντον	a balance
τἆλλακατ'	
τἆλλαὀντα	
τάμερη	
ταμία	a housekeeper, housewife
ταμίας	one who carves and distributes, a dispenser
τάμιας	
ταμιεία	stewardship, management, economy
ταμιεῖον	a treasury
ταμιεύω	to be controller
Ταναγραῖος	a man of Tanagra
ταναήκης	with long point or edge
τἀνακαῖα	
τἀντικείμεναθεωρῆσαι	
ταξιαρχέω	to be a taxiarch
ταξιαρχία	the office of taxiarch
ταξίαρχος	the commander of a squadron
τάξις	an arranging
τάὀντα	
τάὀπτικα	
τάπαθη	
ταπεινός	low
ταπεινότης	lowness
ταπεινόω	to lower
ταπείνωσις	humiliation, abasement, defeat
τάπεριδεραια	
τάπλεῖστα	
τάπολλα	
Ταραντῖνοι	
Ταραντῖνον	a fine Tarentine woman's garment.
Ταράντινος	Tarentine
Ταραντῖνος	
Τάρας	Tarentum
ταράσσω	to stir, stir up, trouble
ταραχή	trouble, disorder, confusion
ταραχώδης	troublous, turbulent
τἆργα	
τάσαἰτιας	
τάσἀλλας	
τάσἀρετας	
τάσἀρχας	
τάσδοξας	
τάσεἰρημενας	
τάσἐναντιωσεις	
τάσἡδονας	
τάσπραξεις	
τάσπρος	
τάσσω	to arrange, put in order
τάστοιχεῖα	
τάστῶν	
τάσυμβεβηκοτα	
τάσωματα	
τάτεκνα	
τάτετταρα	
τάτι	
τάτοιαῦτα	
ταῦταγε	
ταὐτάζω	
ταύταισγιγνεται	
ταῦταστοιχεῖα	
ταῦτατε	
ταῦτ'ἄτοπα	
ταῦταὑπεροχη	
ταύτῃ	in this way.
ταύτῃλυτεον	
ταύτηνδι'	
ταὐτόκαι	
ταὐτόματον	a chance
ταὐτόποιοῦσιν	
ταὐτός	
ταυτότης	
ταὐτοῦγιγνομενα	
τάφαινομενα	
ταφή	burial
τάφος	
τάφρος	a ditch, trench
τάχα	quickly, presently, forthwith
ταχέως	
τάχιστος	
τάχος	swiftness, speed, fleetness, velocity
τάχρηματα	
ταχύς	quick, swift, fleet
ταχυτής	quickness, swiftness
ταώς	a peacock
τε	and
Τεγέα	Tegea
τέθηπα	to be astonished, astounded, amazed
τείνω	
Τείσανδρος	
τειχέω	to build walls
τειχίζω	to build a wall
τειχοποιός	building walls or forts
τεῖχος	a wall
τεκαί	
τεκατηγορεῖσθαι	
τέκμαρ	a fixed mark or boundary, goal, end
τεκμήριον	a sure signs. or token
τεκμηριόω	to prove positively
τεκμηριώδης	of the nature of a τεκμήριον
τέκνον	that which is borne or born, a child
τέκνονκαι	
τεκνοποιητικός	of or for the production of children
τεκνοποιία	production of children
τεκνόω	to furnish or stock with children
τεκτονικός	practised or skilled in building
τέκτων	any worker in wood
Τελαμών	
Τελαμωνιάδης	
τελείανἐχουσαν	
τέλειος	having reached its end, finished, complete
τέλειοσδιαφορα	
τελειόω	to make perfect, complete
τελείωσις	accomplishment, fulfilment
Τελεσίνου	
τέλεσις	
τελεσφόρος	bringing to an end
τελετή	initiation
τελευταῖος	last
τελευτάω	to complete, finish, accomplish
τελευτή	a finishing, completion, accomplishment
τελέω	to complete, fulfil, accomplish
τελέωσις	
τέλλω	to make to arise, accomplish
τέλος	the fulfilment or completion
τελωνέω	to be a tax-gatherer
τελώνης	a farmer or collector of the taxes
τέμενος	a piece of land cut off, assigned as a domain
τέμνω	to cut, hew
Τενέδιος	
Τένεδος	
τενταις	
τεός	
τερατώδης	portentous
τέρμα	an end, boundary
τέρπος	
τέρπω	to satisfy, delight, gladden, cheer
τέρψις	enjoyment, delight
τ'ἔσθ'	
τεσσαράκοντα	forty
τέσσαρες	four
τεσυνεχές	
τεταγμένως	in orderly manner
τεταρτημόριον	a fourth part, quadrans
τεταρτημόριος	
τέταρτος	fourth
τετοῦ	
τετούτων	
τετραγωνίζω	to make square
τετράγωνος	with four equal angles, rectangular or square
τετράδραχμον	a coin of four drachms, a tedradrachm
τετράδραχμος	
τετραίνω	to bore through, pierce, perforate
τετράκις	four times
τετρακόσιοι	four hundred
τετράμετρος	consisting of four metres
τετραξός	
τετράπηχυς	four cubits
τετραπλόος	fourfold
τετράπους	four-footed
τετράς	the fourth day
τετραχῶς	
τετρήμερος	of four days
τετρήρης	a quadrireme
τετταρακαιδεκέτις	
τέττιξ	a
τετῶν	
Τεῦκρος	
τευκτικός	able to gain
Τευμησσοῦ	
τεῦχος	a tool, implement
τεύχω	to make ready, make, build, work
τεχνάζω	to employ art
τεχναστέον	
τέχνη	art, skill, craft in work, cunning of hand
τέχνῃκαι	
τεχνικός	artistic, skilful, workmanlike
τεχνίτης	an artificer, artisan, craftsman, skilled workman
τεχνολογέω	to bring under rules of art, to systematize
τῇ	here, there
τῇδε	here, thus
τῇἐποποιιᾳ	
Τηθύς	Tethys
Τήιος	
τηκτός	melted, molten
τήκω	to melt, melt down
Τηλέγονος	
Τηλεκλέης	
Τηλέμαχος	
Τήλεφος	
τηλία	a board or table with a raised edge, a baker's board
τηλικόσδε	of such an age
τηλικοῦτος	
τηλοῦ	afar, far off or away, in a far country
τήνἀρχην	
τήναὑτῆς	
τηνδί	
τήνδυαδα	
τήνἑξιν	
τήνἐπισκεψιν	
τήνεὐδαιμονιαν	
τήνἰδεαν	
τηνικαῦτα	at that time, then
τήνἸλιαδα	
τήνκινησιν	
τήνλεξιν	
τήνὁλην	
τῆνος	he, she, it
τήνοὐσιαν	
τήνποιησιν	
τήνσυγκειμενην	
τήνσυνθεσιν	
τήνὑλην	
τήνφυσιν	
τήνὡς	
τῇοἰκιᾳ	
τῇὀκταδι	
τῇπειθοῖ	
Τηρεύς	
τηρέω	to watch over, protect, guard
τήρησις	a watching, keeping, guarding
τῆσἀγαθῆς	
τῆσἀμφισβητησεως	
τῆσἀοριστου	
τῆσαὐλητικῆς	
τῆσαὐτῆς	
τησδί	
τησδίτῆς	
τῆσἐλλειψεως	
τῆσεὐτραπελιας	
τῆσεὐτυχιας	
τῆσἰδεας	
τῆσκινησεως	
τῆσμαθησεως	
τῆσπασῶν	
τῆσπρωτης	
τῆσσαρκος	
τῆσσωτηριας	
τῆσὑλης	
τῆσφθαρτικῆς	
τῆσψυχῆς	
τητάομαι	to be in want, suffer want
τῇτεχνῃ	
τῇὑλῃ	
τιἀγαθόν	
τίαἰτιον	
τιἄλλο	
τίβροντᾷ	
τίἑν	
τιἐξ	
τιἔσται	
τίἠ	
τίἦν	
τιθή	
τίθημι	to set, put, place
τιθός	
τίκτω	to bring into the world
τίλσις	a plucking out
τιμαλφέω	to do honour to
τιμάστ'	
τιμάω	to pay honour to, hold in honour, to honour, revere, reverence
τιμή	that which is paid in token of worth or value
τίμημα	an estimate, valuation
τίμησις	a valuation
τιμητής	a valuer, estimater
τιμητός	rateable
τίμιος	valued
τιμιότης	worth, value, preciousness
Τιμόθεος	
τιμοκρατία	a state in which the love of honour is the ruling principle
τιμοκρατικός	of or for a τιμοκρατία
Τιμοσθένης	
Τιμοφάνης	
Τιμοφάνους	
Τιμώνασσαν	
τιμωρέω	to help, aid, succour
τιμωρητικός	revengeful
τιμωρία	help, aid, assistance, succour
τινάδιαθεσιν	
τινάκαι	
τινάλεγονται	
τινᾶν	
τινάπειθαρχικος	
τινάτῶν	
τινεσἕτεραι	
τινέσἠ	
τινέσκατασκευαζουσι	
τινόσἀποφασεις	
τίνοσἐστι	
τινόσπρωτου	
τινόστις	
τίνω	to pay a price
τίνωνἐστιν	
τίνωνκαι	
τίς	who? which?
τις	any one, any thing, some one, some thing;
τίσις	payment by way of return or recompense, retribution, vengeance
τισλέγεται	
τισψέγοιτο	
τίτθη	a nurse
τιτρώσκω	to wound
τιτῷ	
τιὥστε	
τλάω	to take upon oneself, to bear, suffer, undergo
τμῆμα	a part cut off, a section, piece
τμητικός	
το	
τόἀγαθον	
τόἀδικεῖν	
τόαἰτιον	
τόἁμαρτημα	
τόἀναιρουμενου	
τόἀντικειμενον	
τόαὐτο	
τόαὐτον	
τόγαρ	
τόγενος	
τόγευστον	
τόγνῶναι	
τόδιανοητον	
τόδικαιον	
τόδιπουν	
τόδυας	
τόεἶδος	
τόεἶναι	
τόἐκ	
τόἑκουσιον	
τόἐν	
τόἑν	
τόἐξ	
τόἐσχατον	
τόθεωρῆσαι	
τοι	let me tell you, surely, verily
τοιαῦθ'ἑτερα	
τοιαῦταοὐκ	
τοιγάρ	so then, wherefore, therefore, accordingly
τοίνυν	therefore, accordingly
τοίνυνκαι	
τοιονδίβουλεσθαι	
τοιόσδε	such a
τοιοῦτονγυμναζεσθαι	
τοιοῦτονεἶναι	
τοιοῦτονὑπελαβεν	
τοιοῦτος	such as this
τοιοῦτοσοἷος	
τοιουτότροπος	of such kind, such like
τοιούτουσδεχομενος	
τοῖσἀϊδιοις	
τοῖσἁπλοῖς	
τοῖσεἰδεσι	
τοῖσεἰρημενοις	
τοῖσοὖσιν	
τοῖσπαιδαριοις	
τοῖσπλειστοις	
τοῖσπραττομενοις	
τοῖσπραττουσιν	
τοῖστας	
τοῖχος	the wall of a house or court
τοιχωρυχέω	to dig through a wall like a thief, to be a housebreaker
τόκαθολου	
τόκακον	
τόκατ'	
τοκισμός	the practice of usury
τοκιστής	an usurer
τόκοῖλον	
τόκοινον	
τόκοινωνεῖν	
τόκος	a bringing forth, childbirth, parturition
τόκρῖ	
τόλεγομενον	
τολμηρός	hardihood
τόλυπεῖσθαι	
τόλυπουμενον	
τομάς	
τομάω	to need cutting
τόμελικρατον	
τόμελλοντα	
τόμεν	
τόμεταβολη	
τόμεταξυ	
τομή	the end left after cutting, the stump
τόμιον	a victim cut up
τομός	cutting
τὄν	
τόνἀκουοντα	
τόνἀνδρεῖον	
τόνΔΕΖ	
τόνδια	
τόνἩρακλῆ	
τόνθεον	
τόνλογον	
τόνμη	
τόνοημα	
τόνος	that by which a thing is stretched, a rope, cord, brace
τόνφασκοντα	
τοξεύω	to shoot with the bow
τόξον	a bow
τοξότης	a bowman, archer
τόὀνομα	
τοπικός	concerning
τόπολλους	
τόπος	a place
τόπρῶτον	
τοσαδί	
τοσαυταχῶς	
τοσονδί	
τόσος	so great, so vast
τοσόσδε	so strong, so able
τοσοῦτονδε	
τοσοῦτονδιαφερει	
τοσοῦτος	so large, so tall
τόσυζῆν	
τόσυνολον	
τότε	at that time, then
τότελευταῖον	
τότελος	
τότι	
τότμητον	
τοῦἀει	
τοῦἀληθοῦς	
τοῦἈλκμεωνος	
τοῦἀναπνεῖν	
τοῦἁπτεσθαι	
τοῦἀρτιου	
τοῦγεννησαντος	
τοῦγενους	
τόὑγιεινον	
τοῦεἰδητικοῦ	
τοῦεἶναι	
τοῦἑν	
τοῦἑνος	
τοῦἐχοντος	
τοῦἠδη	
τοῦθ'αἱρετεον	
τοῦμεν	
τοῦμετα	
τοὐναντίονἐξ	
τοῦποσοῦ	
τοῦπραγματος	
τούσἀλλοτριους	
τούσἀριθμους	
τούσζητοῦντας	
τούσκινδυνους	
τούσμυθους	
τούσνομους	
τούσφθονερους	
τοῦτελους	
τοῦτοἀναγκαῖον	
τοῦτοδε	
τοῦτοδῆλον	
τοῦτοδρᾷ	
τοῦτοδρῶσι	
τουτοῖς	
τούτοισπειρατεον	
τοῦτοκοινον	
τοῦτομονον	
τοῦτοπερας	
τοῦτοπριν	
τοῦτοπρῶτον	
τοῦτοτρια	
τούτωνδ'	
τούτωνἡκειν	
τούτωνμᾶλλον	
τούτωνμιμησαιτο	
τούτῳσημαῖνον	
τοῦὑποκειμενου	
τοῦχαλκοῦ	
τοῦχρηστον	
τόφεγγος	
τόφιλεῖσθαι	
τόφοβερον	
τόχρωμενον	
τόὡς	
τραγηματίζω	to eat sweetmeats
τραγικός	of or like a goat, goatish
τραγῳδέω	to act a tragedy
τραγῳδία	a tragedy
τραγῳδίαν̄ἐποποιικον	
τραγῳδίασἐργον	
τραγῳδοδιδάσκαλος	a tragic poet
τραγῳδός	a goat-singer
τράπεζα	four-legged a table
τραπεζιτικός	of or for the banker
τραῦμα	a wound, hurt
τραυματίας	
τραυματίης	a wounded man
τραχύς	rugged, rough
τραχύτης	roughness, ruggedness
τρεῖς	
τρεῖσεἶναι	
τρέμω	to tremble or fear to
τρέπω	to turn or direct
τρέφω	to thicken or congeal
τρέχω	to run
τρέω	to flee from fear, flee away
τρία	
τριακάς	the number thirty
τριάκοντα	thirty
τριακοντόριον	
τριακόσιοι	three hundred
τριακοστός	the thirtieth
τριάξω	to vanquish
τριάς	the number three, a triad
τρίβω	to rub: to rub or thresh
τρίγλυφος	the triglyph, a three-grooved tablet
τρίγων	
τρίγωνονσυνθεσις	
τρίγωνος	three-cornered, triangular
τριετηρίς	a triennial festival
τρίζω	to utter a shrill cry, to scream, cry
τριηραρχέω	to be a τριήραρχος, to command a trireme
τριηραρχία	the command of a trireme
τριηραρχικός	of or for the trierarchy
τριήραρχος	the captain of a trireme
τριηρεῖς	
τριήρης	
τριηρικός	of or for a trireme
τριηροποιός	building triremes
τριμερής	
τρίμετρος	consisting of three metres;
τρίμηνος	of three months
Τριόπιον	
τρίπηχυς	three cubits long or tall
τριπλάσιος	thrice as many, thrice as much, thrice as great as
τριπλασίων	
τριπλόος	triple, threefold
τρίπους	three-footed, of or with three feet
τρίς	thrice, three times
τρισμύριοι	thrice ten thousand
τρισσός	threefold
τρισχίλιοι	three thousand
τριτημόριον	
τριτημόριος	forming a third part of
τρίτος	the third
τριτοστάτης	
τριττύς	the number three
τριχῆ	in or into three parts
τρίχους	
τρίχωμα	a growth of hair, hair
τριχῶς	
τρῖψις	rubbing, friction
τριώβολον	a three-obol-piece, a half-drachma
Τροιζήνιος	of Troezen
τρομέω	to tremble, quake, quiver
τρόπαιον	a trophy
τροπέω	to turn
τροπή	a turn, turning
